ID,PlayerID,Player,Position,Age,MarketValue,TransferFee,TeamLeftID,TeamLeft,TeamLeft2,LeagueLeftID,LeagueLeft,CountryLeft,TeamJoinedID,TeamJoined,TeamJoined2,LeagueJoinedID,LeagueJoined,CountryJoined
516,644771,Odilon Kossounou,Centre-Back,18,2800000,2800000,1059,Hammarby,Hammarby IF,SE1,Allsvenskan,Sweden,2282,Club Brugge,Club Brugge KV,BE1,Jupiler Pro League,Belgium
518,108354,Jordan Ayew,Centre-Forward,28,8000000,2800000,2288,Swansea,Swansea City,GB2,Championship,Wales,873,Crystal Palace,Crystal Palace,GB1,Premier League,England
519,111058,Arnaud Souquet,Right-Back,27,3500000,2800000,157,KAA Gent,KAA Gent,BE1,Jupiler Pro League,Belgium,969,Montpellier,HSC Montpellier,FR1,Ligue 1,France
520,410436,Bailey Peacock-Farrell,Goalkeeper,22,1500000,2750000,399,Leeds,Leeds United,GB2,Championship,England,1132,Burnley,Burnley FC,GB1,Premier League,England
521,287700,Mohamed Fares,Left Midfield,23,6000000,2700000,276,Hellas Verona,Hellas Verona,IT1,Serie A,Italy,2722,SPAL,SPAL,IT1,Serie A,Italy
522,167721,Chimy Ávila,Left Winger,25,5000000,2700000,1775,San Lorenzo,Club Atlético San Lorenzo de Almagro,AR1N,Superliga,Argentina,331,CA Osasuna,CA Osasuna,ES1,LaLiga,Spain
525,291110,Enzo Crivelli,Centre-Forward,24,4000000,2700000,1162,SM Caen,SM Caen,FR2,Ligue 2,France,6890,Basaksehir,Istanbul Basaksehir FK,TR1,Süper Lig,Turkey
526,239949,Jamal Lowe,Right Winger,25,75000,2700000,1020,Portsmouth,Portsmouth FC,GB3,League One,England,1071,Wigan,Wigan Athletic,GB2,Championship,England
527,275590,Kieffer Moore,Centre-Forward,27,750000,2700000,349,Barnsley FC,Barnsley FC,GB2,Championship,England,1071,Wigan,Wigan Athletic,GB2,Championship,England
529,291947,Karlo Bartolec,Right-Back,24,2000000,2670000,2778,Nordsjaelland,FC Nordsjaelland,DK1,Superligaen,Denmark,190,FC Copenhagen,FC Copenhagen,DK1,Superligaen,Denmark
536,45389,Samuel Di Carmine,Centre-Forward,31,1700000,2500000,839,Perugia,AC Perugia Calcio,IT2,Serie B,Italy,276,Hellas Verona,Hellas Verona,IT1,Serie A,Italy
537,16408,Orestis Karnezis,Goalkeeper,34,1500000,2500000,410,Udinese Calcio,Udinese Calcio,IT1,Serie A,Italy,6195,SSC Napoli,SSC Napoli,IT1,Serie A,Italy
538,323874,Evander,Central Midfield,21,3500000,2500000,978,Vasco da Gama,Club de Regatas Vasco da Gama,BRA1,Série A,Brazil,865,FC Midtjylland,FC Midtjylland,DK1,Superligaen,Denmark
539,55854,Cristian Ansaldi,Left-Back,33,5000000,2500000,46,Inter,Inter Milan,IT1,Serie A,Italy,416,Torino,Torino FC,IT1,Serie A,Italy
540,232219,Brandley Kuwas,Right Winger,27,4000000,2500000,1304,Heracles Almelo,Heracles Almelo,NL1,Eredivisie,Netherlands,5432,Al-Nasr,Al-Nasr (Dubai),UAE1,UAE Gulf League,United Arab Emirates
541,249994,José Sá,Goalkeeper,26,2500000,2500000,720,FC Porto,FC Porto,PO1,Liga NOS,Portugal,683,Olympiacos,Olympiacos Piraeus,GR1,Super League 1,Greece
542,422380,Bernard Tekpetey,Right Winger,22,2500000,2500000,127,SC Paderborn,SC Paderborn 07,L1,Bundesliga,Germany,33,FC Schalke 04,FC Schalke 04,L1,Bundesliga,Germany
543,296378,Luca Itter,Left-Back,20,2000000,2500000,82,VfL Wolfsburg,VfL Wolfsburg,L1,Bundesliga,Germany,60,SC Freiburg,SC Freiburg,L1,Bundesliga,Germany
544,60394,Philipp Klement,Attacking Midfield,27,2500000,2500000,127,SC Paderborn,SC Paderborn 07,L1,Bundesliga,Germany,79,VfB Stuttgart,VfB Stuttgart,L2,2. Bundesliga,Germany
545,152963,Florian Niederlechner,Centre-Forward,28,3500000,2500000,60,SC Freiburg,SC Freiburg,L1,Bundesliga,Germany,167,FC Augsburg,FC Augsburg,L1,Bundesliga,Germany
548,271256,Jhonder Cádiz,Centre-Forward,24,2000000,2500000,1085,Vitória Setúbal,Vitória Setúbal FC,PO1,Liga NOS,Portugal,294,Benfica,SL Benfica,PO1,Liga NOS,Portugal
549,178335,Dmitri Zhivoglyadov,Right-Back,25,2800000,2500000,28095,Ufa,FK Ufa,RU1,Premier Liga,Russia,932,Loko Moscow,Lokomotiv Moscow,RU1,Premier Liga,Russia
550,345886,Ruben Vargas,Left Winger,21,4000000,2500000,434,FC Luzern,FC Luzern,C1,Super League,Switzerland,167,FC Augsburg,FC Augsburg,L1,Bundesliga,Germany
551,458710,Murilo Cerqueira,Centre-Back,22,1000000,2500000,609,Cruzeiro,Cruzeiro Esporte Clube,BRA1,Série A,Brazil,932,Loko Moscow,Lokomotiv Moscow,RU1,Premier Liga,Russia
552,176139,Mattia Bani,Centre-Back,25,2500000,2500000,862,Chievo Verona,Chievo Verona,IT2,Serie B,Italy,1025,Bologna,Bologna FC 1909,IT1,Serie A,Italy
553,443222,Marc Cardona,Centre-Forward,24,1500000,2500000,131,FC Barcelona,FC Barcelona,ES1,LaLiga,Spain,331,CA Osasuna,CA Osasuna,ES1,LaLiga,Spain
555,120189,Nikola Dovedan,Second Striker,25,1750000,2500000,2036,1.FC Heidenheim,1.FC Heidenheim 1846,L2,2. Bundesliga,Germany,4,1.FC Nuremberg,1.FC Nuremberg,L2,2. Bundesliga,Germany
557,70280,Peniel Mlapa,Centre-Forward,28,1500000,2500000,1426,VVV-Venlo,VVV-Venlo,NL1,Eredivisie,Netherlands,38040,Ittihad Kalba,Al Ittihad Kalba Sports Club,UAE1,UAE Gulf League,United Arab Emirates
558,421869,Nicholas Rizzo,Centre-Back,19,150000,2500000,46,Inter,Inter Milan,IT1,Serie A,Italy,252,Genoa,Genoa CFC,IT1,Serie A,Italy
559,369567,Sasa Kalajdzic,Centre-Forward,22,2500000,2500000,503,Admira Wacker,FC Admira Wacker Mödling,A1,Bundesliga,Austria,79,VfB Stuttgart,VfB Stuttgart,L2,2. Bundesliga,Germany
560,234124,Simon Deli,Centre-Back,27,4500000,2500000,62,Slavia Prag,SK Slavia Prag,TS1,Fortuna Liga,Czech Republic,2282,Club Brugge,Club Brugge KV,BE1,Jupiler Pro League,Belgium
562,131506,Samu Sáiz,Attacking Midfield,28,2000000,2500000,399,Leeds,Leeds United,GB2,Championship,England,12321,Girona,Girona FC,ES2,LaLiga2,Spain
563,456535,Agustín Rogel,Centre-Back,22,1000000,2500000,2696,KS Samara,Krylya Sovetov Samara,RU1,Premier Liga,Russia,415,Toulouse,FC Toulouse,FR1,Ligue 1,France
564,487688,Alberto Soro,Attacking Midfield,20,3000000,2500000,142,Real Zaragoza,Real Zaragoza,ES2,LaLiga2,Spain,418,Real Madrid,Real Madrid,ES1,LaLiga,Spain
565,171159,Leo Stulac,Defensive Midfield,25,2300000,2500000,130,Parma,Parma Calcio 1913,IT1,Serie A,Italy,749,FC Empoli,FC Empoli,IT2,Serie B,Italy
567,131109,Gastón Brugman,Central Midfield,27,2500000,2500000,2921,Pescara,Delfino Pescara 1936,IT2,Serie B,Italy,130,Parma,Parma Calcio 1913,IT1,Serie A,Italy
568,216662,Deniz Türüc,Right Midfield,26,3000000,2500000,3205,Kayserispor,Kayserispor,TR1,Süper Lig,Turkey,36,Fenerbahce,Fenerbahce SK,TR1,Süper Lig,Turkey
569,62920,Víctor Ruiz,Centre-Back,30,7000000,2500000,1050,Villarreal,Villarreal CF,ES1,LaLiga,Spain,114,Besiktas,Besiktas JK,TR1,Süper Lig,Turkey
571,368559,Ádám Nagy,Defensive Midfield,24,2000000,2500000,1025,Bologna,Bologna FC 1909,IT1,Serie A,Italy,698,Bristol City,Bristol City,GB2,Championship,England
574,188338,Luka Djordjevic,Centre-Forward,25,4000000,2500000,964,Zenit S-Pb,Zenit St. Petersburg,RU1,Premier Liga,Russia,932,Loko Moscow,Lokomotiv Moscow,RU1,Premier Liga,Russia
575,348601,Mehdi Léris,Central Midfield,21,2500000,2500000,862,Chievo Verona,Chievo Verona,IT2,Serie B,Italy,1038,Sampdoria,UC Sampdoria,IT1,Serie A,Italy
583,203330,Tyler Boyd,Left Winger,24,1500000,2400000,2420,Vit. Guimarães,Vitória Guimarães SC,PO1,Liga NOS,Portugal,114,Besiktas,Besiktas JK,TR1,Süper Lig,Turkey
585,265127,Éder Balanta,Defensive Midfield,26,4500000,2400000,26,FC Basel,FC Basel 1893,C1,Super League,Switzerland,2282,Club Brugge,Club Brugge KV,BE1,Jupiler Pro League,Belgium
586,238427,Will Vaulks,Defensive Midfield,26,1000000,2350000,1194,Rotherham,Rotherham United,GB3,League One,England,603,Cardiff,Cardiff City,GB2,Championship,Wales
587,199274,Mattia Sprocati,Right Winger,26,1500000,2300000,398,Lazio,SS Lazio,IT1,Serie A,Italy,130,Parma,Parma Calcio 1913,IT1,Serie A,Italy
588,73185,Lucas Pérez,Centre-Forward,31,4000000,2300000,379,West Ham,West Ham United,GB1,Premier League,England,1108,Alavés,Deportivo Alavés,ES1,LaLiga,Spain
589,228912,Liam Lindsay,Centre-Back,24,500000,2250000,349,Barnsley FC,Barnsley FC,GB2,Championship,England,512,Stoke City,Stoke City,GB2,Championship,England
591,137326,Hendrik Van Crombrugge,Goalkeeper,26,2500000,2250000,1245,KAS Eupen,KAS Eupen,BE1,Jupiler Pro League,Belgium,58,RSC Anderlecht,RSC Anderlecht,BE1,Jupiler Pro League,Belgium
592,81999,Joselu,Centre-Forward,29,4000000,2240000,762,Newcastle,Newcastle United,GB1,Premier League,England,1108,Alavés,Deportivo Alavés,ES1,LaLiga,Spain
596,227532,Aleksandar Boljevic,Right Winger,23,1500000,2200000,28643,Waasl.-Beveren,Waasland-Beveren,BE1,Jupiler Pro League,Belgium,3057,Standard Liège,Standard Liège,BE1,Jupiler Pro League,Belgium
597,46413,Ante Budimir,Centre-Forward,28,1400000,2200000,4083,Crotone,FC Crotone,IT2,Serie B,Italy,237,RCD Mallorca,RCD Mallorca,ES1,LaLiga,Spain
598,136401,Daniel Bentley,Goalkeeper,26,1500000,2200000,1148,Brentford,Brentford FC,GB2,Championship,England,698,Bristol City,Bristol City,GB2,Championship,England
601,325588,Gavin Whyte,Right Winger,23,0,2200000,988,Oxford United,Oxford United,GB3,League One,England,603,Cardiff,Cardiff City,GB2,Championship,Wales
602,425799,Tom Bayliss,Central Midfield,20,0,2200000,990,Coventry,Coventry City,GB3,League One,England,466,Preston NE,Preston North End,GB2,Championship,England
603,428302,Anfernee Dijksteel,Right-Back,22,0,2200000,358,Charlton,Charlton Athletic,GB2,Championship,England,641,Middlesbrough,Middlesbrough FC,GB2,Championship,England
604,126321,Carl Jenkinson,Right-Back,27,2000000,2200000,11,Arsenal,Arsenal FC,GB1,Premier League,England,703,Nottm Forest,Nottingham Forest,GB2,Championship,England
605,430761,Lucas Fernandes,Attacking Midfield,22,1000000,2200000,585,São Paulo,São Paulo Futebol Clube,BRA1,Série A,Brazil,7378,Portimonense,Portimonense SC,PO1,Liga NOS,Portugal
606,178107,Michael Santos,Centre-Forward,26,2000000,2200000,1084,Málaga CF,Málaga CF,ES2,LaLiga2,Spain,190,FC Copenhagen,FC Copenhagen,DK1,Superligaen,Denmark
607,257732,Amir Rrahmani,Centre-Back,25,1500000,2100000,419,Dinamo Zagreb,GNK Dinamo Zagreb,KR1,1.HNL,Croatia,276,Hellas Verona,Hellas Verona,IT1,Serie A,Italy
608,191056,Brice Samba,Goalkeeper,25,4000000,2100000,1162,SM Caen,SM Caen,FR2,Ligue 2,France,703,Nottm Forest,Nottingham Forest,GB2,Championship,England
609,308278,Rey Manaj,Centre-Forward,22,1500000,2000000,46,Inter,Inter Milan,IT1,Serie A,Italy,1532,Albacete,Albacete Balompié,ES2,LaLiga2,Spain
610,362981,Marco Varnier,Centre-Back,21,2500000,2000000,4084,Cittadella,AS Cittadella,IT2,Serie B,Italy,800,Atalanta,Atalanta BC,IT1,Serie A,Italy
611,340339,Jorge Sáenz,Centre-Back,22,3000000,2000000,648,CD Tenerife,CD Tenerife,ES2,LaLiga2,Spain,1049,Valencia,Valencia CF,ES1,LaLiga,Spain
612,192653,Marvin Spielmann,Left Midfield,23,5000000,2000000,938,FC Thun,FC Thun,C1,Super League,Switzerland,452,BSC Young Boys,BSC Young Boys,C1,Super League,Switzerland
613,251680,Brandon,Centre-Forward,24,2000000,2000000,273,Stade Rennais,Stade Rennais FC,FR1,Ligue 1,France,331,CA Osasuna,CA Osasuna,ES1,LaLiga,Spain
614,227039,Younes Namli,Attacking Midfield,25,3000000,2000000,1269,PEC Zwolle,PEC Zwolle,NL1,Eredivisie,Netherlands,16704,Krasnodar,FK Krasnodar,RU1,Premier Liga,Russia
615,140748,Danilo Avelar,Left-Back,30,1500000,2000000,416,Torino,Torino FC,IT1,Serie A,Italy,199,Corinthians,Sport Club Corinthians Paulista,BRA1,Série A,Brazil
616,284857,Marc Cucurella,Left-Back,21,10000000,2000000,131,FC Barcelona,FC Barcelona,ES1,LaLiga,Spain,1533,SD Eibar,SD Eibar,ES1,LaLiga,Spain
617,272812,Kingsley Ehizibue,Right-Back,24,2000000,2000000,1269,PEC Zwolle,PEC Zwolle,NL1,Eredivisie,Netherlands,3,1. FC Köln,1. FC Köln,L1,Bundesliga,Germany
618,248054,Christopher Martins Pereira,Defensive Midfield,22,2000000,2000000,1041,Olympique Lyon,Olympique Lyon,FR1,Ligue 1,France,452,BSC Young Boys,BSC Young Boys,C1,Super League,Switzerland
619,142281,Anthony Ujah,Centre-Forward,29,1500000,2000000,39,1.FSV Mainz 05,1.FSV Mainz 05,L1,Bundesliga,Germany,89,Union Berlin,1.FC Union Berlin,L1,Bundesliga,Germany
620,118284,Jordan Ferri,Central Midfield,27,4000000,2000000,1041,Olympique Lyon,Olympique Lyon,FR1,Ligue 1,France,969,Montpellier,HSC Montpellier,FR1,Ligue 1,France
623,132091,Sergey Tkachev,Attacking Midfield,30,4000000,2000000,2410,CSKA Moscow,CSKA Moscow,RU1,Premier Liga,Russia,3729,Arsenal Tula,Arsenal Tula,RU1,Premier Liga,Russia
625,217033,Aleksey Sutormin,Right Winger,25,3500000,2000000,14589,Orenburg,FK Orenburg,RU1,Premier Liga,Russia,2698,Rubin Kazan,Rubin Kazan,RU1,Premier Liga,Russia
626,164231,Romario Benzar,Right-Back,27,2500000,2000000,301,FCSB,FCSB,RO1,Liga 1,Romania,1005,Lecce,US Lecce,IT1,Serie A,Italy
627,278837,Luis Rioja,Left Winger,26,1500000,2000000,3302,UD Almería,UD Almería,ES2,LaLiga2,Spain,1108,Alavés,Deportivo Alavés,ES1,LaLiga,Spain
628,289835,Jens Stage,Central Midfield,22,1000000,2000000,678,Aarhus GF,Aarhus GF,DK1,Superligaen,Denmark,190,FC Copenhagen,FC Copenhagen,DK1,Superligaen,Denmark
629,149249,Ewerton,Centre-Back,30,2000000,2000000,4,1.FC Nuremberg,1.FC Nuremberg,L2,2. Bundesliga,Germany,41,Hamburger SV,Hamburger SV,L2,2. Bundesliga,Germany
631,184528,Emil Krafth,Right-Back,25,2500000,2000000,1025,Bologna,Bologna FC 1909,IT1,Serie A,Italy,1416,SC Amiens,SC Amiens,FR1,Ligue 1,France
632,268506,Fabrizio Angileri,Left-Back,25,3750000,2000000,12574,Godoy Cruz,Club Deportivo Godoy Cruz Antonio Tomba,AR1N,Superliga,Argentina,209,River Plate,Club Atlético River Plate,AR1N,Superliga,Argentina
633,355104,José Machín,Central Midfield,23,1600000,2000000,2921,Pescara,Delfino Pescara 1936,IT2,Serie B,Italy,130,Parma,Parma Calcio 1913,IT1,Serie A,Italy
635,190756,Juan Ramírez,Left Midfield,26,3000000,2000000,3938,CA Talleres,Club Atlético Talleres,AR1N,Superliga,Argentina,1775,San Lorenzo,Club Atlético San Lorenzo de Almagro,AR1N,Superliga,Argentina
636,450050,Jean-Ricner Bellegarde,Central Midfield,21,1500000,2000000,826,Lens,RC Lens,FR2,Ligue 2,France,667,R. Strasbourg,RC Strasbourg Alsace,FR1,Ligue 1,France
637,242497,Pere Pons,Defensive Midfield,26,4000000,2000000,12321,Girona,Girona FC,ES2,LaLiga2,Spain,1108,Alavés,Deportivo Alavés,ES1,LaLiga,Spain
639,196231,Marvin Friedrich,Centre-Back,23,3000000,2000000,167,FC Augsburg,FC Augsburg,L1,Bundesliga,Germany,89,Union Berlin,1.FC Union Berlin,L1,Bundesliga,Germany
640,372713,Florian Ayé,Centre-Forward,22,4000000,2000000,3524,Clermont Foot,Clermont Foot Auvergne 63,FR2,Ligue 2,France,19,Brescia,Brescia Calcio,IT1,Serie A,Italy
641,268176,Sergi Palencia,Right-Back,23,6000000,2000000,131,FC Barcelona,FC Barcelona,ES1,LaLiga,Spain,618,Saint-Étienne,AS Saint-Étienne,FR1,Ligue 1,France
642,471582,Zaydou Youssouf,Central Midfield,20,4000000,2000000,40,G. Bordeaux,FC Girondins Bordeaux,FR1,Ligue 1,France,618,Saint-Étienne,AS Saint-Étienne,FR1,Ligue 1,France
643,413032,Ibrahima Diallo,Central Midfield,20,2500000,2000000,162,Monaco,AS Monaco,FR1,Ligue 1,Monaco,3911,Stade Brest 29,Stade Brest 29,FR1,Ligue 1,France
644,262861,Sebastián Palacios,Right Winger,27,3000000,2000000,4035,CF Pachuca,CF Pachuca,MEXA,Liga MX Apertura,Mexico,1234,Independiente,Club Atlético Independiente,AR1N,Superliga,Argentina
646,260166,Ui-jo Hwang,Centre-Forward,27,1600000,2000000,596,Gamba Osaka,Gamba Osaka,JAP1,J1 League,Japan,40,G. Bordeaux,FC Girondins Bordeaux,FR1,Ligue 1,France
647,500067,Chidera Ejuke,Left Winger,21,400000,2000000,76,Vålerenga,Vålerenga Fotball,NO1,Eliteserien,Norway,306,Heerenveen,SC Heerenveen,NL1,Eredivisie,Netherlands
648,318523,Romain Perraud,Left-Back,22,1500000,2000000,417,OGC Nice,OGC Nice,FR1,Ligue 1,France,3911,Stade Brest 29,Stade Brest 29,FR1,Ligue 1,France
652,318508,Olivier Boscagli,Left-Back,21,3000000,2000000,417,OGC Nice,OGC Nice,FR1,Ligue 1,France,383,PSV Eindhoven,PSV Eindhoven,NL1,Eredivisie,Netherlands
653,60990,Bruno Ecuele Manga,Centre-Back,31,3000000,2000000,603,Cardiff,Cardiff City,GB2,Championship,Wales,2969,Dijon,FCO Dijon,FR1,Ligue 1,France
654,193830,Iuri Medeiros,Right Winger,25,4500000,2000000,336,Sporting CP,Sporting CP,PO1,Liga NOS,Portugal,4,1.FC Nuremberg,1.FC Nuremberg,L2,2. Bundesliga,Germany
655,228761,Jony,Left Winger,28,10000000,2000000,1084,Málaga CF,Málaga CF,ES2,LaLiga2,Spain,398,Lazio,SS Lazio,IT1,Serie A,Italy
658,98249,Takashi Inui,Left Winger,31,4000000,2000000,150,Real Betis,Real Betis Balompié,ES1,LaLiga,Spain,1533,SD Eibar,SD Eibar,ES1,LaLiga,Spain
659,175451,Joel Valencia,Attacking Midfield,24,1500000,2000000,6112,Piast Gliwice,Piast Gliwice,PL1,Ekstraklasa,Poland,1148,Brentford,Brentford FC,GB2,Championship,England
660,314295,Reece Oxford,Centre-Back,20,4000000,2000000,379,West Ham,West Ham United,GB1,Premier League,England,167,FC Augsburg,FC Augsburg,L1,Bundesliga,Germany
663,364233,Sidy Sarr,Defensive Midfield,23,600000,2000000,1175,LB Châteauroux,LB Châteauroux,FR2,Ligue 2,France,1160,Nîmes Olympique,Nîmes Olympique,FR1,Ligue 1,France
664,52059,Zanka,Centre-Back,29,5000000,2000000,1110,Huddersfield,Huddersfield Town,GB2,Championship,England,36,Fenerbahce,Fenerbahce SK,TR1,Süper Lig,Turkey
665,242532,Robert Ibáñez,Right Winger,26,1000000,2000000,3709,Getafe,Getafe CF,ES1,LaLiga,Spain,331,CA Osasuna,CA Osasuna,ES1,LaLiga,Spain
666,372535,Daniil Krugovoy,Left-Back,21,700000,2000000,28095,Ufa,FK Ufa,RU1,Premier Liga,Russia,964,Zenit S-Pb,Zenit St. Petersburg,RU1,Premier Liga,Russia
668,79893,Yannis Salibur,Right Winger,28,3500000,2000000,855,Guingamp,EA Guingamp,FR2,Ligue 2,France,237,RCD Mallorca,RCD Mallorca,ES1,LaLiga,Spain
669,289165,Patryk Dziczek,Defensive Midfield,21,2000000,2000000,6112,Piast Gliwice,Piast Gliwice,PL1,Ekstraklasa,Poland,398,Lazio,SS Lazio,IT1,Serie A,Italy
671,60889,Gary Medel,Defensive Midfield,32,3750000,2000000,114,Besiktas,Besiktas JK,TR1,Süper Lig,Turkey,1025,Bologna,Bologna FC 1909,IT1,Serie A,Italy
672,340459,Dani de Wit,Central Midfield,21,1000000,2000000,610,Ajax,Ajax Amsterdam,NL1,Eredivisie,Netherlands,1090,AZ Alkmaar,AZ Alkmaar,NL1,Eredivisie,Netherlands
678,344864,Jean-Kevin Duverne,Centre-Back,22,2000000,2000000,826,Lens,RC Lens,FR2,Ligue 2,France,3911,Stade Brest 29,Stade Brest 29,FR1,Ligue 1,France
680,541231,Sepp van den Berg,Centre-Back,17,2000000,1900000,1269,PEC Zwolle,PEC Zwolle,NL1,Eredivisie,Netherlands,31,Liverpool,Liverpool FC,GB1,Premier League,England
683,189640,Michal Travnik,Central Midfield,25,3000000,1800000,1322,FK Jablonec,FK Jablonec,TS1,Fortuna Liga,Czech Republic,197,Sparta Praha,AC Sparta Praha,TS1,Fortuna Liga,Czech Republic
684,185699,Tim Leibold,Left-Back,25,3500000,1800000,4,1.FC Nuremberg,1.FC Nuremberg,L2,2. Bundesliga,Germany,41,Hamburger SV,Hamburger SV,L2,2. Bundesliga,Germany
685,242078,Ales Mateju,Right-Back,23,1700000,1800000,1237,Brighton,Brighton & Hove Albion,GB1,Premier League,England,19,Brescia,Brescia Calcio,IT1,Serie A,Italy
690,405399,Denis Dragus,Centre-Forward,20,2000000,1800000,29831,FC Viitorul,FC Viitorul ,RO1,Liga 1,Romania,3057,Standard Liège,Standard Liège,BE1,Jupiler Pro League,Belgium
693,274963,Fernando González,Defensive Midfield,25,2000000,1780000,1146,Necaxa,Club Necaxa,MEXA,Liga MX Apertura,Mexico,3631,América,CF América,MEXA,Liga MX Apertura,Mexico
695,70132,Cristian Chávez,Centre-Forward,32,600000,1780000,12301,Aldosivi,Club Atlético Aldosivi,AR1N,Superliga,Argentina,1234,Independiente,Club Atlético Independiente,AR1N,Superliga,Argentina
696,552960,Aldo Cruz,Left-Back,22,1000000,1750000,3631,América,CF América,MEXA,Liga MX Apertura,Mexico,13353,Club Tijuana,Club Tijuana,MEXA,Liga MX Apertura,Mexico
697,614303,Adrián Mora,Centre-Back,22,500000,1750000,7055,Tigres UANL,Tigres UANL,MEXA,Liga MX Apertura,Mexico,1804,Toluca,Deportivo Toluca,MEXA,Liga MX Apertura,Mexico
699,283001,Noah Sarenren Bazee,Right Winger,23,1250000,1700000,42,Hannover 96,Hannover 96,L2,2. Bundesliga,Germany,167,FC Augsburg,FC Augsburg,L1,Bundesliga,Germany
700,210178,Pablo Marí,Centre-Back,26,800000,1700000,281,Man City,Manchester City,GB1,Premier League,England,614,Flamengo,Clube de Regatas do Flamengo,BRA1,Série A,Brazil
701,188201,Simon Sluga,Goalkeeper,26,1450000,1700000,144,HNK Rijeka,HNK Rijeka,KR1,1.HNL,Croatia,1031,Luton,Luton Town,GB2,Championship,England
702,351755,Darnell Furlong,Right-Back,23,750000,1700000,1039,QPR,Queens Park Rangers,GB2,Championship,England,984,West Brom,West Bromwich Albion,GB2,Championship,England
704,237669,Dereck Kutesa,Left Midfield,21,1750000,1700000,257,FC St. Gallen,FC St. Gallen 1879,C1,Super League,Switzerland,1421,Reims,Stade Reims,FR1,Ligue 1,France
705,236041,Alexis Blin,Defensive Midfield,23,5000000,1650000,415,Toulouse,FC Toulouse,FR1,Ligue 1,France,1416,SC Amiens,SC Amiens,FR1,Ligue 1,France
706,251912,Semi Ajayi,Centre-Back,25,1000000,1650000,1194,Rotherham,Rotherham United,GB3,League One,England,984,West Brom,West Bromwich Albion,GB2,Championship,England
707,216278,Tomas Holes,Right-Back,26,1000000,1600000,1322,FK Jablonec,FK Jablonec,TS1,Fortuna Liga,Czech Republic,62,Slavia Prag,SK Slavia Prag,TS1,Fortuna Liga,Czech Republic
709,125918,Lucas Villafañez,Attacking Midfield,28,1500000,1600000,11282,Alanyaspor,Alanyaspor,TR1,Süper Lig,Turkey,5623,Morelia,Monarcas Morelia,MEXA,Liga MX Apertura,Mexico
712,410158,Rodrigo Becão,Centre-Back,23,7000000,1600000,10010,EC Bahia,Esporte Clube Bahia,BRA1,Série A,Brazil,410,Udinese Calcio,Udinese Calcio,IT1,Serie A,Italy
714,357778,Sandro Kulenovic,Centre-Forward,19,650000,1600000,255,Legia Warszawa,Legia Warszawa,PL1,Ekstraklasa,Poland,419,Dinamo Zagreb,GNK Dinamo Zagreb,KR1,1.HNL,Croatia
715,249952,Berkay Özcan,Attacking Midfield,21,2500000,1500000,79,VfB Stuttgart,VfB Stuttgart,L2,2. Bundesliga,Germany,41,Hamburger SV,Hamburger SV,L2,2. Bundesliga,Germany
716,532732,Igor Diveev,Centre-Back,20,3500000,1500000,28095,Ufa,FK Ufa,RU1,Premier Liga,Russia,2410,CSKA Moscow,CSKA Moscow,RU1,Premier Liga,Russia
717,463527,Kjell Scherpen,Goalkeeper,19,1500000,1500000,1283,FC Emmen,FC Emmen,NL1,Eredivisie,Netherlands,610,Ajax,Ajax Amsterdam,NL1,Eredivisie,Netherlands
718,387160,Konrad Michalak,Right Winger,22,750000,1500000,4000,Lechia Gdansk,Lechia Gdansk,PL1,Ekstraklasa,Poland,3725,Akhmat Grozny,Akhmat Grozny,RU1,Premier Liga,Russia
721,377219,Selim Amallah,Attacking Midfield,22,1500000,1500000,29228,Mouscron,Royal Excel Mouscron ,BE1,Jupiler Pro League,Belgium,3057,Standard Liège,Standard Liège,BE1,Jupiler Pro League,Belgium
