ID,Player,Position,Age,MarketValue,TeamLeft,LeagueLeft,TeamJoined,LeagueJoined,TransferFee,PlayerID,TeamLeftID,LeagueLeftID,TeamJoinedID,LeagueJoinedID,TeamLeft2,CountryLeft,TeamJoined2,CountryJoined
3297,Héctor Hernández,Left-Back,28,300000.0,CD Tenerife,LaLiga2,CD Numancia,LaLiga2,0.0,221986,648,ES2,2296,ES2,CD Tenerife,Spain,CD Numancia,Spain
3298,Pablo Larrea,Central Midfield,25,300000.0,CD Numancia,LaLiga2,Ponferradina,LaLiga2,0.0,373353,2296,ES2,4032,ES2,CD Numancia,Spain,SD Ponferradina,Spain
3299,Roberto Soldado,Centre-Forward,34,1000000.0,Fenerbahce,Süper Lig,Granada CF,LaLiga,0.0,34870,36,TR1,16795,ES1,Fenerbahce SK,Turkey,Granada CF,Spain
3301,George Boyd,Left Winger,34,1500000.0,Sheff Wed,Championship,Peterborough,League One,0.0,45623,1035,GB2,1072,GB3,Sheffield Wednesday,England,Peterborough United,England
3303,Yann Bodiger,Defensive Midfield,24,2000000.0,Toulouse,Ligue 1,Cádiz CF,LaLiga2,0.0,290533,415,FR1,2687,ES2,FC Toulouse,France,Cádiz CF,Spain
3304,Enzo Zidane,Attacking Midfield,24,1000000.0,Lausanne-Sport,Challenge League,Desportivo Aves,Liga NOS,0.0,106825,527,C2,3336,PO1,FC Lausanne-Sport,Switzerland,Desportivo Aves,Portugal
3305,Ben Amos,Goalkeeper,29,500000.0,Bolton,League One,Charlton,Championship,0.0,73472,355,GB3,358,GB2,Bolton Wanderers,England,Charlton Athletic,England
3311,Hernán Burbano,Left Winger,31,800000.0,Atlas,Liga MX Apertura,Aldosivi,Superliga,0.0,176255,8590,MEXA,12301,AR1N,Atlas Guadalajara,Mexico,Club Atlético Aldosivi,Argentina
3313,Thierry Moutinho,Right Winger,28,450000.0,CFR Cluj,Liga 1,FCSB,Liga 1,0.0,64804,7769,RO1,301,RO1,CFR Cluj,Romania,FCSB,Romania
3316,Nicholas Siega,Left Winger,28,300000.0,Cittadella,Serie B,AC Pisa,Serie B,0.0,97192,4084,IT2,4172,IT2,AS Cittadella,Italy,AC Pisa 1909,Italy
3320,Gökhan Töre,Right Winger,27,300000.0,Besiktas,Süper Lig,Y. Malatyaspor,Süper Lig,0.0,82130,114,TR1,19789,TR1,Besiktas JK,Turkey,Yeni Malatyaspor,Turkey
3321,Jonas Knudsen,Left-Back,27,1500000.0,Ipswich,League One,Malmö FF,Allsvenskan,0.0,144904,677,GB3,496,SE1,Ipswich Town,England,Malmö FF,Sweden
3324,Tozé,Attacking Midfield,26,3000000.0,Vit. Guimarães,Liga NOS,Al-Nasr,UAE Gulf League,0.0,203654,2420,PO1,5432,UAE1,Vitória Guimarães SC,Portugal,Al-Nasr (Dubai),United Arab Emirates
3325,François Moubandje,Left-Back,29,2500000.0,Toulouse,Ligue 1,Dinamo Zagreb,1.HNL,0.0,123021,415,FR1,419,KR1,FC Toulouse,France,GNK Dinamo Zagreb,Croatia
3327,Dardo Miloc,Central Midfield,29,400000.0,Aldosivi,Superliga,CA Patronato,Superliga,0.0,118375,12301,AR1N,19806,AR1N,Club Atlético Aldosivi,Argentina,Club Atlético Patronato,Argentina
3331,Tom Hiariej,Defensive Midfield,31,350000.0,Central Coast,A-League,FC Emmen,Eredivisie,0.0,62064,6954,AUS1,1283,NL1,Central Coast Mariners,Australia,FC Emmen,Netherlands
3339,Ravel Morrison,Attacking Midfield,26,300000.0,Östersund,Allsvenskan,Sheffield Utd.,Premier League,0.0,128907,9614,SE1,350,GB1,Östersunds FK,Sweden,Sheffield United,England
3341,Konstantinos Lamprou,Goalkeeper,28,700000.0,Ajax,Eredivisie,Vitesse,Eredivisie,0.0,64352,610,NL1,499,NL1,Ajax Amsterdam,Netherlands,Vitesse Arnhem,Netherlands
3346,Pape Sané,Centre-Forward,27,500000.0,SM Caen,Ligue 2,Rodez AF,Ligue 2,0.0,182312,1162,FR2,11273,FR2,SM Caen,France,Rodez AF,France
3349,Nenê,Attacking Midfield,38,1250000.0,São Paulo,Série A,Fluminense,Série A,0.0,29091,585,BRA1,2462,BRA1,São Paulo Futebol Clube,Brazil,Fluminense Football Club,Brazil
3358,Lucas Villalba,Left-Back,25,1800000.0,Independiente,Superliga,Aldosivi,Superliga,0.0,240913,1234,AR1N,12301,AR1N,Club Atlético Independiente,Argentina,Club Atlético Aldosivi,Argentina
3362,Mario Bühler,Centre-Back,27,300000.0,FC Vaduz,Challenge League,FC Winterthur,Challenge League,0.0,166375,163,C2,242,C2,FC Vaduz,Liechtenstein,FC Winterthur,Switzerland
3365,Jérémy Cordoval,Right-Back,29,600000.0,Troyes,Ligue 2,LB Châteauroux,Ligue 2,0.0,106225,1095,FR2,1175,FR2,ES Troyes AC,France,LB Châteauroux,France
3375,Isaac Cofie,Central Midfield,28,1000000.0,Sporting Gijón,LaLiga2,Sivasspor,Süper Lig,0.0,99327,2448,ES2,2381,TR1,Sporting Gijón,Spain,Sivasspor,Turkey
3376,Milad Mohammadi,Left-Back,26,5000000.0,Akhmat Grozny,Premier Liga,KAA Gent,Jupiler Pro League,0.0,333355,3725,RU1,157,BE1,Akhmat Grozny,Russia,KAA Gent,Belgium
3378,Josh Vela,Central Midfield,25,1500000.0,Bolton,League One,Hibernian FC,Premiership,0.0,173804,355,GB3,903,SC1,Bolton Wanderers,England,Hibernian FC,Scotland
3380,Juan Cala,Centre-Back,29,1500000.0,UD Las Palmas,LaLiga2,Cádiz CF,LaLiga2,0.0,67089,472,ES2,2687,ES2,UD Las Palmas,Spain,Cádiz CF,Spain
3381,Emil Berggreen,Centre-Forward,26,500000.0,1.FSV Mainz 05,Bundesliga,FC Twente,Eredivisie,0.0,234375,39,L1,317,NL1,1.FSV Mainz 05,Germany,FC Twente Enschede,Netherlands
3392,Ryan Tafazolli,Centre-Back,28,250000.0,Peterborough,League One,Hull City,Championship,0.0,244154,1072,GB3,3008,GB2,Peterborough United,England,Hull City,England
3393,Anders Lindegaard,Goalkeeper,35,500000.0,Burnley,Premier League,Helsingborg,Allsvenskan,0.0,22491,1132,GB1,699,SE1,Burnley FC,England,Helsingborgs IF,Sweden
3395,Jean-Armel Kana-Biyik,Centre-Back,30,1300000.0,Kayserispor,Süper Lig,Gaziantep FK,Süper Lig,0.0,57404,3205,TR1,2832,TR1,Kayserispor,Turkey,Gaziantep FK,Turkey
3397,Modou Diagne,Centre-Back,25,800000.0,AS Nancy,Ligue 2,RSC Charleroi,Jupiler Pro League,0.0,256902,1159,FR2,172,BE1,AS Nancy-Lorraine,France,RSC Charleroi,Belgium
3398,Anthony Maisonnial,Goalkeeper,21,400000.0,FC Sion,Super League,Paris FC,Ligue 2,0.0,324829,321,C1,10004,FR2,FC Sion,Switzerland,Paris FC,France
3404,Milan Kocic,Left-Back,29,400000.0,Panionios,Super League 1,FC Voluntari,Liga 1,0.0,274828,169,GR1,40843,RO1,Panionios Athens,Greece,FC Voluntari,Romania
3405,Damián Pérez,Left-Back,30,2000000.0,San Lorenzo,Superliga,Sporting Gijón,LaLiga2,0.0,71106,1775,AR1N,2448,ES2,Club Atlético San Lorenzo de Almagro,Argentina,Sporting Gijón,Spain
3406,Athanasios Papazoglou,Centre-Forward,31,500000.0,Dinamo Bukarest,Liga 1,FC Voluntari,Liga 1,0.0,42938,312,RO1,40843,RO1,Dinamo Bukarest,Romania,FC Voluntari,Romania
3410,Rafal Pietrzak,Left-Back,27,450000.0,Wisla Kraków,Ekstraklasa,Mouscron,Jupiler Pro League,0.0,74722,422,PL1,29228,BE1,Wisla Kraków,Poland,Royal Excel Mouscron ,Belgium
3426,Zargo Touré,Centre-Back,29,1000000.0,Trabzonspor,Süper Lig,Genclerbirligi,Süper Lig,0.0,81663,449,TR1,820,TR1,Trabzonspor,Turkey,Genclerbirligi Ankara,Turkey
3436,Daniel Benzar,Right Winger,21,350000.0,FCSB,Liga 1,FC Voluntari,Liga 1,0.0,382821,301,RO1,40843,RO1,FCSB,Romania,FC Voluntari,Romania
3441,Mikel Agu,Defensive Midfield,26,2000000.0,FC Porto,Liga NOS,Vit. Guimarães,Liga NOS,0.0,148489,720,PO1,2420,PO1,FC Porto,Portugal,Vitória Guimarães SC,Portugal
3446,Christoph Leitgeb,Central Midfield,34,400000.0,RB Salzburg,Bundesliga,Sturm Graz,Bundesliga,0.0,29695,409,A1,122,A1,Red Bull Salzburg,Austria,SK Sturm Graz,Austria
3447,John Verhoek,Centre-Forward,30,400000.0,MSV Duisburg,3. Liga,Hansa Rostock,3. Liga,0.0,75295,52,L3,30,L3,MSV Duisburg,Germany,FC Hansa Rostock,Germany
3451,Luke Brattan,Defensive Midfield,29,500000.0,Man City,Premier League,Sydney FC,A-League,0.0,114365,281,GB1,8054,AUS1,Manchester City,England,Sydney FC,Australia
3457,Adrián Luna,Right Winger,27,1500000.0,Tiburones Rojos,Liga MX Apertura,Melbourne City,A-League,0.0,131113,5138,MEXA,25580,AUS1,Tiburones Rojos de Veracruz,Mexico,Melbourne City FC,Australia
3458,Luis Valcarce,Left-Back,26,400000.0,CD Numancia,LaLiga2,Ponferradina,LaLiga2,0.0,288459,2296,ES2,4032,ES2,CD Numancia,Spain,SD Ponferradina,Spain
3462,Aboubakary Koita,Left Winger,21,750000.0,KAA Gent,Jupiler Pro League,Waasl.-Beveren,Jupiler Pro League,0.0,422377,157,BE1,28643,BE1,KAA Gent,Belgium,Waasland-Beveren,Belgium
3463,Nacho Gil,Left Winger,24,700000.0,Valencia,LaLiga,Ponferradina,LaLiga2,0.0,336731,1049,ES1,4032,ES2,Valencia CF,Spain,SD Ponferradina,Spain
3469,Michael Morrison,Centre-Back,31,1000000.0,Birmingham,Championship,Reading,Championship,0.0,66497,337,GB2,1032,GB2,Birmingham City,England,Reading FC,England
3485,Andreas Wiegel,Right-Back,28,450000.0,MSV Duisburg,3. Liga,Waasl.-Beveren,Jupiler Pro League,0.0,45698,52,L3,28643,BE1,MSV Duisburg,Germany,Waasland-Beveren,Belgium
3488,Miguel Veloso,Defensive Midfield,33,1000000.0,Genoa,Serie A,Hellas Verona,Serie A,0.0,43848,252,IT1,276,IT1,Genoa CFC,Italy,Hellas Verona,Italy
3494,Aleksandar Ignjovski,Defensive Midfield,28,500000.0,1.FC Magdeburg,3. Liga,Holstein Kiel,2. Bundesliga,0.0,74295,187,L3,269,L2,1.FC Magdeburg,Germany,Holstein Kiel,Germany
3497,Alin Tosca,Centre-Back,27,1250000.0,Real Betis,LaLiga,Gaziantep FK,Süper Lig,0.0,148004,150,ES1,2832,TR1,Real Betis Balompié,Spain,Gaziantep FK,Turkey
3500,Carlos Mané,Right Winger,25,1750000.0,Sporting CP,Liga NOS,Rio Ave FC,Liga NOS,0.0,182711,336,PO1,2425,PO1,Sporting CP,Portugal,Rio Ave FC,Portugal
3509,Mehdi Abeid,Central Midfield,27,1750000.0,Dijon,Ligue 1,FC Nantes,Ligue 1,0.0,111036,2969,FR1,995,FR1,FCO Dijon,France,FC Nantes,France
3515,Ariel Rojas,Central Midfield,33,500000.0,San Lorenzo,Superliga,CA Tucumán,Superliga,0.0,57753,1775,AR1N,14554,AR1N,Club Atlético San Lorenzo de Almagro,Argentina,Club Atlético Tucumán,Argentina
3523,Michal Kucharczyk,Left Winger,28,1000000.0,Legia Warszawa,Ekstraklasa,Ural,Premier Liga,0.0,116905,255,PL1,11127,RU1,Legia Warszawa,Poland,Ural Yekaterinburg,Russia
3527,Jordy Clasie,Defensive Midfield,28,5500000.0,Southampton,Premier League,AZ Alkmaar,Eredivisie,0.0,104223,180,GB1,1090,NL1,Southampton FC,England,AZ Alkmaar,Netherlands
3533,Jack Grimmer,Right-Back,25,350000.0,Coventry,League One,Wycombe,League One,0.0,119553,990,GB3,2805,GB3,Coventry City,England,Wycombe Wanderers,England
3534,Nenê Bonilha,Central Midfield,27,600000.0,Tiburones Rojos,Liga MX Apertura,Fortaleza,Série A,0.0,180271,5138,MEXA,10870,BRA1,Tiburones Rojos de Veracruz,Mexico,Fortaleza Esporte Clube,Brazil
3535,Papy Djilobodji,Centre-Back,30,2500000.0,Guingamp,Ligue 2,Gaziantep FK,Süper Lig,0.0,136610,855,FR2,2832,TR1,EA Guingamp,France,Gaziantep FK,Turkey
3536,Charlie Adam,Central Midfield,33,1000000.0,Stoke City,Championship,Reading,Championship,0.0,28990,512,GB2,1032,GB2,Stoke City,England,Reading FC,England
3538,Marco Sau,Centre-Forward,31,400000.0,Sampdoria,Serie A,Benevento,Serie B,0.0,55801,1038,IT1,4171,IT2,UC Sampdoria,Italy,Benevento Calcio,Italy
3541,Kevin Yamga,Left Winger,23,400000.0,Chievo Verona,Serie B,Desportivo Aves,Liga NOS,0.0,290768,862,IT2,3336,PO1,Chievo Verona,Italy,Desportivo Aves,Portugal
3547,Laurent Depoitre,Centre-Forward,30,3500000.0,Huddersfield,Championship,KAA Gent,Jupiler Pro League,0.0,90583,1110,GB2,157,BE1,Huddersfield Town,England,KAA Gent,Belgium
3549,Adriano,Left-Back,34,800000.0,Besiktas,Süper Lig,Athletico-PR,Série A,0.0,34495,114,TR1,679,BRA1,Besiktas JK,Turkey,Club Athletico Paranaense,Brazil
3555,Thomas Doyle,Left-Back,27,400000.0,Wellington P.,A-League,Chemnitzer FC,3. Liga,0.0,164415,8445,AUS1,21,L3,Wellington Phoenix,New Zealand,Chemnitzer FC,Germany
3558,Alessandro Diamanti,Second Striker,36,300000.0,AS Livorno,Serie B,Western United,A-League,0.0,23197,1210,IT2,71084,AUS1,AS Livorno,Italy,Western United FC,Australia
3563,Alexandru Gatcan,Defensive Midfield,35,300000.0,Rostov,Premier Liga,KS Samara,Premier Liga,0.0,5245,1083,RU1,2696,RU1,FK Rostov,Russia,Krylya Sovetov Samara,Russia
3566,Romário Pires,Central Midfield,30,550000.0,Astra Giurgiu,Liga 1,FC Hermannstadt,Liga 1,0.0,148601,13499,RO1,58049,RO1,Astra Giurgiu,Romania,FC Hermannstadt,Romania
3568,Andrea Settembrini,Central Midfield,27,800000.0,Cittadella,Serie B,Virtus Entella,Serie B,0.0,273526,4084,IT2,20519,IT2,AS Cittadella,Italy,Virtus Entella,Italy
3571,Mihai Radut,Left Winger,29,350000.0,Lech Poznan,Ekstraklasa,Astra Giurgiu,Liga 1,0.0,96850,238,PL1,13499,RO1,Lech Poznan,Poland,Astra Giurgiu,Romania
3573,Robbie Kruse,Left Winger,31,500000.0,VfL Bochum,2. Bundesliga,Melbourne,A-League,0.0,51972,80,L2,7006,AUS1,VfL Bochum,Germany,Melbourne Victory,Australia
3575,Filipe Luís,Left-Back,34,3000000.0,Atlético Madrid,LaLiga,Flamengo,Série A,0.0,21725,13,ES1,614,BRA1,Atlético Madrid,Spain,Clube de Regatas do Flamengo,Brazil
3583,Wilfried Moimbé,Left-Back,30,400000.0,AS Nancy,Ligue 2,Minnesota Utd.,MLS,0.0,66398,1159,FR2,56089,MLS1,AS Nancy-Lorraine,France,Minnesota United FC,United States
3585,Christophe Jallet,Right-Back,35,500000.0,OGC Nice,Ligue 1,SC Amiens,Ligue 1,0.0,28335,417,FR1,1416,FR1,OGC Nice,France,SC Amiens,France
3590,João Nunes,Centre-Back,23,800000.0,Lechia Gdansk,Ekstraklasa,Panathinaikos,Super League 1,0.0,198021,4000,PL1,265,GR1,Lechia Gdansk,Poland,Panathinaikos Athens,Greece
3598,Sebastian Holmén,Centre-Back,27,1250000.0,Dinamo Moscow,Premier Liga,Willem II,Eredivisie,0.0,222320,121,RU1,403,NL1,Dinamo Moscow,Russia,Willem II Tilburg,Netherlands
3599,Gianni Bruno,Centre-Forward,28,1800000.0,Cercle Brugge,Jupiler Pro League,Zulte Waregem,Jupiler Pro League,0.0,95604,520,BE1,3508,BE1,Cercle Brugge ,Belgium,SV Zulte Waregem,Belgium
3600,Ismaël Diomandé,Defensive Midfield,27,1250000.0,SM Caen,Ligue 2,C. Rizespor,Süper Lig,0.0,170495,1162,FR2,126,TR1,SM Caen,France,Caykur Rizespor,Turkey
3601,Goran Karanovic,Centre-Forward,32,500000.0,FC Aarau,Challenge League,Sepsi Sf. Gh.,Liga 1,0.0,33337,116,C2,54585,RO1,FC Aarau,Switzerland,Sepsi Sf. Gheorghe,Romania
3606,Mario Barco,Centre-Forward,26,500000.0,Cádiz CF,LaLiga2,CD Mirandés,LaLiga2,0.0,248021,2687,ES2,13222,ES2,Cádiz CF,Spain,CD Mirandés,Spain
3615,Mustapha Yatabaré,Centre-Forward,33,450000.0,Konyaspor,Süper Lig,Sivasspor,Süper Lig,0.0,76386,2293,TR1,2381,TR1,Konyaspor,Turkey,Sivasspor,Turkey
3621,Bobby Allain,Goalkeeper,27,800000.0,Dijon,Ligue 1,Olympiacos,Super League 1,0.0,314862,2969,FR1,683,GR1,FCO Dijon,France,Olympiacos Piraeus,Greece
3623,Panagiotis Deligiannidis,Left-Back,23,300000.0,PAOK Salonika,Super League 1,OFI Crete,Super League 1,0.0,234733,1091,GR1,653,GR1,PAOK Thessaloniki,Greece,OFI Crete,Greece
3631,Sébastien Bassong,Centre-Back,33,1000000.0,Peterborough,League One,Volos NPS,Super League 1,0.0,33951,1072,GB3,60949,GR1,Peterborough United,England,Volos NPS,Greece
3633,Vincenzo Rennella,Centre-Forward,31,500000.0,Cádiz CF,LaLiga2,AO Xanthi,Super League 1,0.0,61401,2687,ES2,128,GR1,Cádiz CF,Spain,AO Xanthi,Greece
3636,Jose Baxter,Attacking Midfield,27,300000.0,Oldham Athletic,League Two,Plymouth,League Two,0.0,82734,1078,GB4,2262,GB4,Oldham Athletic,England,Plymouth Argyle,England
3637,Leroy Fer,Central Midfield,29,6000000.0,Swansea,Championship,Feyenoord,Eredivisie,0.0,63342,2288,GB2,234,NL1,Swansea City,Wales,Feyenoord Rotterdam,Netherlands
3640,Nikola Jakimovski,Left Midfield,29,350000.0,AE Larisa,Super League 1,Trapani,Serie B,0.0,66613,4603,GR1,4331,IT2,AE Larisa,Greece,Trapani Calcio,Italy
3641,Facundo Bertoglio,Attacking Midfield,29,500000.0,PAS Lamia,Super League 1,Aldosivi,Superliga,0.0,107525,3999,GR1,12301,AR1N,PAS Lamia 1964,Greece,Club Atlético Aldosivi,Argentina
3648,Nicolao Dumitru,Left Winger,28,300000.0,AS Livorno,Serie B,Gaz Metan,Liga 1,0.0,87052,1210,IT2,8104,RO1,AS Livorno,Italy,Gaz Metan Medias,Romania
3649,Mihai Butean,Right-Back,23,1000000.0,Astra Giurgiu,Liga 1,CFR Cluj,Liga 1,0.0,375712,13499,RO1,7769,RO1,Astra Giurgiu,Romania,CFR Cluj,Romania
3650,Salvatore Bocchetti,Centre-Back,32,1500000.0,Spartak Moscow,Premier Liga,Hellas Verona,Serie A,0.0,42678,232,RU1,276,IT1,Spartak Moscow,Russia,Hellas Verona,Italy
3655,Geoff Cameron,Defensive Midfield,34,1500000.0,Stoke City,Championship,QPR,Championship,0.0,31642,512,GB2,1039,GB2,Stoke City,England,Queens Park Rangers,England
3657,Franco Zuculini,Central Midfield,29,700000.0,CA Colón,Superliga,Venezia,Serie B,0.0,73083,1070,AR1N,607,IT2,Club Atlético Colón,Argentina,Venezia FC,Italy
3659,Oriol Riera,Centre-Forward,33,1000000.0,Western Sydney,A-League,CF Fuenlabrada,LaLiga2,0.0,71671,36100,AUS1,16486,ES2,Western Sydney Wanderers,Australia,CF Fuenlabrada,Spain
3672,Guillermo Acosta,Right Midfield,30,1000000.0,Lanús,Superliga,CA Tucumán,Superliga,0.0,422917,333,AR1N,14554,AR1N,Club Atlético Lanús,Argentina,Club Atlético Tucumán,Argentina
3673,Daniele De Rossi,Defensive Midfield,36,1500000.0,AS Roma,Serie A,Boca Juniors,Superliga,0.0,5947,12,IT1,189,AR1N,AS Roma,Italy,Club Atlético Boca Juniors,Argentina
3676,Bekim Balaj,Centre-Forward,28,1300000.0,Akhmat Grozny,Premier Liga,Sturm Graz,Bundesliga,0.0,99137,3725,RU1,122,A1,Akhmat Grozny,Russia,SK Sturm Graz,Austria
3679,Pierre Sagna,Right-Back,29,600000.0,Belenenses SAD,Liga NOS,Panetolikos,Super League 1,0.0,127031,2457,PO1,6418,GR1,Belenenses SAD,Portugal,Panetolikos GFS,Greece
3680,Nicolás Colazo,Central Midfield,29,450000.0,Boca Juniors,Superliga,CA Rosario,Superliga,0.0,116277,189,AR1N,1418,AR1N,Club Atlético Boca Juniors,Argentina,Club Atlético Rosario Central,Argentina
3688,Álex Muñoz,Centre-Back,25,500000.0,Real Zaragoza,LaLiga2,CD Tenerife,LaLiga2,0.0,243760,142,ES2,648,ES2,Real Zaragoza,Spain,CD Tenerife,Spain
3696,Oumare Tounkara,Centre-Forward,29,600000.0,LB Châteauroux,Ligue 2,Astra Giurgiu,Liga 1,0.0,128973,1175,FR2,13499,RO1,LB Châteauroux,France,Astra Giurgiu,Romania
3701,Lucas Melano,Centre-Forward,26,600000.0,Timbers,MLS,CA Tucumán,Superliga,0.0,220753,4291,MLS1,14554,AR1N,Portland Timbers,United States,Club Atlético Tucumán,Argentina
3702,Douglas,Right-Back,29,2000000.0,FC Barcelona,LaLiga,Besiktas,Süper Lig,0.0,58426,131,ES1,114,TR1,FC Barcelona,Spain,Besiktas JK,Turkey
3703,Todd Kane,Right-Back,26,1000000.0,Chelsea,Premier League,QPR,Championship,0.0,154287,631,GB1,1039,GB2,Chelsea FC,England,Queens Park Rangers,England
3705,Thomas Vermaelen,Centre-Back,33,2500000.0,FC Barcelona,LaLiga,Vissel Kobe,J1 League,0.0,15904,131,ES1,3958,JAP1,FC Barcelona,Spain,Vissel Kobe,Japan
3713,Roberto Canella,Left-Back,31,1000000.0,Sporting Gijón,LaLiga2,CD Lugo,LaLiga2,0.0,57785,2448,ES2,11000,ES2,Sporting Gijón,Spain,CD Lugo,Spain
3715,Onur Bulut,Right-Back,25,400000.0,E. Braunschweig,3. Liga,Alanyaspor,Süper Lig,0.0,152733,23,L3,11282,TR1,Eintracht Braunschweig,Germany,Alanyaspor,Turkey
3717,Marc Pugh,Left Winger,32,1500000.0,Bournemouth,Premier League,QPR,Championship,0.0,36939,989,GB1,1039,GB2,AFC Bournemouth,England,Queens Park Rangers,England
3730,Mustafa Pektemek,Centre-Forward,31,450000.0,Besiktas,Süper Lig,Kasimpasa,Süper Lig,0.0,58602,114,TR1,10484,TR1,Besiktas JK,Turkey,Kasimpasa,Turkey
3733,Davide Brivio,Left-Back,31,300000.0,FC Chiasso,Challenge League,Chievo Verona,Serie B,0.0,38824,510,C2,862,IT2,FC Chiasso,Switzerland,Chievo Verona,Italy
3742,Héctor Hernández,Centre-Forward,24,700000.0,Atlético Madrid,LaLiga,CF Fuenlabrada,LaLiga2,0.0,273738,13,ES1,16486,ES2,Atlético Madrid,Spain,CF Fuenlabrada,Spain
3743,Bryan Oviedo,Left-Back,29,2000000.0,Sunderland,League One,FC Copenhagen,Superligaen,0.0,124983,289,GB3,190,DK1,Sunderland AFC,England,FC Copenhagen,Denmark
3744,Juanfran,Right-Back,31,2500000.0,Dep. La Coruña,LaLiga2,Alanyaspor,Süper Lig,0.0,64411,897,ES2,11282,TR1,Deportivo de La Coruña,Spain,Alanyaspor,Turkey
3746,Pasquale Schiattarella,Central Midfield,32,1000000.0,SPAL,Serie A,Benevento,Serie B,0.0,56762,2722,IT1,4171,IT2,SPAL,Italy,Benevento Calcio,Italy
3757,Mauricio Pereyra,Attacking Midfield,29,7000000.0,Krasnodar,Premier Liga,Orlando City SC,MLS,0.0,102452,16704,RU1,45604,MLS1,FK Krasnodar,Russia,Orlando City SC,United States
3758,Shinji Okazaki,Centre-Forward,33,4000000.0,Leicester,Premier League,Málaga CF,LaLiga2,0.0,79642,1003,GB1,1084,ES2,Leicester City,England,Málaga CF,Spain
3761,André Moreira,Goalkeeper,23,800000.0,Atlético Madrid,LaLiga,Belenenses SAD,Liga NOS,0.0,326363,13,ES1,2457,PO1,Atlético Madrid,Spain,Belenenses SAD,Portugal
3768,Markus Suttner,Left-Back,32,1500000.0,Brighton,Premier League,F. Düsseldorf,Bundesliga,0.0,31514,1237,GB1,38,L1,Brighton & Hove Albion,England,Fortuna Düsseldorf,Germany
3769,David Wheeler,Right Midfield,29,350000.0,QPR,Championship,Wycombe,League One,0.0,104167,1039,GB2,2805,GB3,Queens Park Rangers,England,Wycombe Wanderers,England
3771,Alejandro Arribas,Centre-Back,30,2000000.0,UNAM Pumas,Liga MX Apertura,Real Oviedo,LaLiga2,0.0,137174,7633,MEXA,2497,ES2,UNAM Pumas,Mexico,Real Oviedo,Spain
3773,Jacob Butterfield,Central Midfield,29,1500000.0,Derby,Championship,Luton,Championship,0.0,39827,22,GB2,1031,GB2,Derby County,England,Luton Town,England
3774,Adrián López,Centre-Forward,31,2500000.0,FC Porto,Liga NOS,CA Osasuna,LaLiga,0.0,45383,720,PO1,331,ES1,FC Porto,Portugal,CA Osasuna,Spain
3777,Laurentiu Bus,Right Midfield,32,300000.0,FC Botosani,Liga 1,Ac. Clinceni,Liga 1,0.0,54728,8818,RO1,21475,RO1,FC Botosani,Romania,Academica Clinceni,Romania
3787,Gervasio Núñez,Left Midfield,31,750000.0,CA Tucumán,Superliga,Central Córdoba,Superliga,0.0,55211,14554,AR1N,31284,AR1N,Club Atlético Tucumán,Argentina,Club Atlético Central Córdoba (SdE),Argentina
3788,Júnior Dutra,Centre-Forward,31,850000.0,Corinthians,Série A,Shimizu S-Pulse,J1 League,0.0,99615,199,BRA1,1062,JAP1,Sport Club Corinthians Paulista,Brazil,Shimizu S-Pulse,Japan
3792,Yohan Mollo,Left Winger,30,1200000.0,FC Sochaux,Ligue 2,Panathinaikos,Super League 1,0.0,60570,750,FR2,265,GR1,FC Sochaux-Montbéliard,France,Panathinaikos Athens,Greece
3793,Curtis Edwards,Central Midfield,25,800000.0,Östersund,Allsvenskan,Djurgarden,Allsvenskan,0.0,244223,9614,SE1,1044,SE1,Östersunds FK,Sweden,Djurgardens IF,Sweden
3797,Michiel Kramer,Centre-Forward,30,800000.0,FC Utrecht,Eredivisie,ADO Den Haag,Eredivisie,0.0,56523,200,NL1,1268,NL1,FC Utrecht,Netherlands,ADO Den Haag,Netherlands
3798,Juan Carlos,Attacking Midfield,28,1000000.0,UD Almería,LaLiga2,SD Huesca,LaLiga2,0.0,201861,3302,ES2,5358,ES2,UD Almería,Spain,SD Huesca,Spain
3801,Ludovic Baal,Left-Back,33,500000.0,Stade Rennais,Ligue 1,Stade Brest 29,Ligue 1,0.0,39913,273,FR1,3911,FR1,Stade Rennais FC,France,Stade Brest 29,France
3810,Ricardo van Rhijn,Right-Back,28,1000000.0,AZ Alkmaar,Eredivisie,Heerenveen,Eredivisie,0.0,124883,1090,NL1,306,NL1,AZ Alkmaar,Netherlands,SC Heerenveen,Netherlands
3813,Steven Naismith,Second Striker,33,1500000.0,Norwich,Premier League,Heart of Midl.,Premiership,0.0,12763,1123,GB1,43,SC1,Norwich City,England,Heart of Midlothian FC,Scotland
3815,Gabriel Peñalba,Central Midfield,35,300000.0,UD Las Palmas,LaLiga2,Tiburones Rojos,Liga MX Apertura,0.0,30929,472,ES2,5138,MEXA,UD Las Palmas,Spain,Tiburones Rojos de Veracruz,Mexico
3819,Yaw Amankwah,Centre-Back,31,300000.0,Hobro IK,Superligaen,Stabæk,Eliteserien,0.0,73373,5818,DK1,1274,NO1,Hobro IK,Denmark,Stabæk Fotball,Norway
